0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357
24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,56.0,11.2,16.0,200.0,0.0,11.2,11.2,11.2,0.0,0.0,24.0,4.0,80.0,11.2,0.0,8.0,16.0,16.0,0.0,0.0,9.6,9.6,11.2,14.4,11.2,6.4,0.0,16.0,24.0,9.6,0.0,0.0,11.2,0.0,12.0,16.0,8.0,11.2,8.0,4.0,0.0,16.0,0.0,4.0,9.6,8.0,28.0,0.0,8.0,0.0,0.0,16.0,8.0,11.2,0.0,0.0,0.0,4.0,0.0,24.0,0.0,8.0,8.0,0.0,20.0,9.6,0.0,4.0,4.0,8.0,12.0,11.2,0.0,4.0,10.4,4.0,4.8,12.0,24.0,12.0,8.0,0.0,16.0,0.0,12.8,12.8,0.0,20.0,11.2,12.0,9.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,8.8,8.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,11.2,11.2,0.0,0.0,24.0,20.0,16.0,13.6,22.4,12.0,11.2,11.2,0.0,120.0,12.0,0.0,0.0,0.0,4.0,0.0,9.6,12.0,12.0,0.0,0.0,0.0,0.0,16.0,8.0,11.2,11.2,20.0,0.0,8.0,0.0,0.0,6.4,6.4,0.0,4.8,0.0,0.0,12.0,8.0,0.0,0.0,24.0,0.0,9.6,11.2,11.2,11.2,11.2,13.6,13.6,8.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,6.4,4.0,12.0,4.0,0.0,16.0,12.0,14.4,17.6,8.0,0.0,8.0,0.0,0.0,24.0,8.0,0.0,0.0,4.0,9.6,4.0,13.6,12.0,5.6,4.0,12.0,4.0,16.0,0.0,0.0,8.0,0.0,0.0,40.0,0.0,12.0,12.0,8.0,8.0,0.0,12.0,48.0,0.0,16.0,11.2,9.6,17.6,12.0,0.0,0.0,8.0,12.0,12.0,24.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,12.0,16.0,16.0,0.0,12.0,24.0,12.0,14.4,17.6,16.0,0.0,0.0,12.0,0.0,11.2,11.2,4.0,800.0,0.0,0.0,0.0,0.0,8.8,16.0,12.0,32.0,0.0,4.0,11.2,8.0,1.6,160.0,16.0,16.0,16.0,32.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,12.0,8.0,9.6,4.0,8.0,11.2,11.2,0.0,16.0,0.0,0.0,16.0,400.0,24.0,11.2,24.0,0.0,0.0,2.4,6.4,0.0,16.0,11.2,11.2,13.6,0.0,0.0,12.0,0.0,12.0,9.6,4.0,4.8,12.0,9.6,9.6,8.0,12.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,12.0,11.2,11.2,88.0,0.0,37.2,0.0,0.0,0.0
24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,56.0,11.2,16.0,200.0,0.0,11.2,11.2,11.2,0.0,0.0,24.0,4.0,80.0,11.2,0.0,8.0,16.0,16.0,0.0,0.0,9.6,9.6,11.2,14.4,11.2,6.4,0.0,16.0,24.0,9.6,0.0,0.0,11.2,0.0,12.0,16.0,8.0,11.2,8.0,4.0,0.0,16.0,0.0,4.0,9.6,8.0,28.0,0.0,8.0,0.0,0.0,16.0,8.0,11.2,0.0,0.0,0.0,4.0,0.0,24.0,0.0,8.0,8.0,0.0,20.0,9.6,0.0,4.0,4.0,8.0,12.0,11.2,0.0,4.0,10.4,4.0,4.8,12.0,24.0,12.0,8.0,0.0,16.0,0.0,12.8,12.8,0.0,20.0,11.2,12.0,9.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,8.8,8.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,11.2,11.2,0.0,0.0,24.0,20.0,16.0,13.6,22.4,12.0,11.2,11.2,0.0,120.0,12.0,0.0,0.0,0.0,4.0,0.0,9.6,12.0,12.0,0.0,0.0,0.0,0.0,16.0,8.0,11.2,11.2,20.0,0.0,8.0,0.0,0.0,6.4,6.4,0.0,4.8,0.0,0.0,12.0,8.0,0.0,0.0,24.0,0.0,9.6,11.2,11.2,11.2,11.2,13.6,13.6,8.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,6.4,4.0,12.0,4.0,0.0,16.0,12.0,14.4,17.6,8.0,0.0,8.0,0.0,0.0,24.0,8.0,0.0,0.0,4.0,9.6,4.0,13.6,12.0,5.6,4.0,12.0,4.0,16.0,0.0,0.0,8.0,0.0,0.0,40.0,0.0,12.0,12.0,8.0,8.0,0.0,12.0,48.0,0.0,16.0,11.2,9.6,17.6,12.0,0.0,0.0,8.0,12.0,12.0,24.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,12.0,16.0,16.0,0.0,12.0,24.0,12.0,14.4,17.6,16.0,0.0,0.0,12.0,0.0,11.2,11.2,4.0,800.0,0.0,0.0,0.0,0.0,8.8,16.0,12.0,32.0,0.0,4.0,11.2,8.0,1.6,160.0,16.0,16.0,16.0,32.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,12.0,8.0,9.6,4.0,8.0,11.2,11.2,0.0,16.0,0.0,0.0,16.0,400.0,24.0,11.2,24.0,0.0,0.0,2.4,6.4,0.0,16.0,11.2,11.2,13.6,0.0,0.0,12.0,0.0,12.0,9.6,4.0,4.8,12.0,9.6,9.6,8.0,12.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,12.0,11.2,11.2,88.0,0.0,37.2,0.0,0.0,0.0
24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,56.0,11.2,16.0,200.0,0.0,11.2,11.2,11.2,0.0,0.0,24.0,4.0,80.0,11.2,0.0,8.0,16.0,16.0,0.0,0.0,9.6,9.6,11.2,14.4,11.2,6.4,0.0,16.0,24.0,9.6,0.0,0.0,11.2,0.0,12.0,16.0,8.0,11.2,8.0,4.0,0.0,16.0,0.0,4.0,9.6,8.0,28.0,0.0,8.0,0.0,0.0,16.0,8.0,11.2,0.0,0.0,0.0,4.0,0.0,24.0,0.0,8.0,8.0,0.0,20.0,9.6,0.0,4.0,4.0,8.0,12.0,11.2,0.0,4.0,10.4,4.0,4.8,12.0,24.0,12.0,8.0,0.0,16.0,0.0,12.8,12.8,0.0,20.0,11.2,12.0,9.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,8.8,8.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,11.2,11.2,0.0,0.0,24.0,20.0,16.0,13.6,22.4,12.0,11.2,11.2,0.0,120.0,12.0,0.0,0.0,0.0,4.0,0.0,9.6,12.0,12.0,0.0,0.0,0.0,0.0,16.0,8.0,11.2,11.2,20.0,0.0,8.0,0.0,0.0,6.4,6.4,0.0,4.8,0.0,0.0,12.0,8.0,0.0,0.0,24.0,0.0,9.6,11.2,11.2,11.2,11.2,13.6,13.6,8.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,6.4,4.0,12.0,4.0,0.0,16.0,12.0,14.4,17.6,8.0,0.0,8.0,0.0,0.0,24.0,8.0,0.0,0.0,4.0,9.6,4.0,13.6,12.0,5.6,4.0,12.0,4.0,16.0,0.0,0.0,8.0,0.0,0.0,40.0,0.0,12.0,12.0,8.0,8.0,0.0,12.0,48.0,0.0,16.0,11.2,9.6,17.6,12.0,0.0,0.0,8.0,12.0,12.0,24.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,12.0,16.0,16.0,0.0,12.0,24.0,12.0,14.4,17.6,16.0,0.0,0.0,12.0,0.0,11.2,11.2,4.0,800.0,0.0,0.0,0.0,0.0,8.8,16.0,12.0,32.0,0.0,4.0,11.2,8.0,1.6,160.0,16.0,16.0,16.0,32.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,12.0,8.0,9.6,4.0,8.0,11.2,11.2,0.0,16.0,0.0,0.0,16.0,400.0,24.0,11.2,24.0,0.0,0.0,2.4,6.4,0.0,16.0,11.2,11.2,13.6,0.0,0.0,12.0,0.0,12.0,9.6,4.0,4.8,12.0,9.6,9.6,8.0,12.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,12.0,11.2,11.2,88.0,0.0,37.2,0.0,0.0,0.0
138.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,322.0,64.4,92.0,1150.0,0.0,64.4,64.4,64.4,0.0,0.0,138.0,23.0,460.0,64.4,0.0,46.0,92.0,92.0,0.0,0.0,55.2,55.2,64.4,82.8,64.4,36.8,0.0,92.0,138.0,55.2,0.0,0.0,64.4,0.0,69.0,92.0,46.0,64.4,46.0,23.0,0.0,92.0,0.0,23.0,55.2,46.0,161.0,0.0,46.0,0.0,0.0,92.0,46.0,64.4,0.0,0.0,0.0,23.0,0.0,138.0,0.0,46.0,46.0,0.0,115.0,55.2,0.0,23.0,23.0,46.0,69.0,64.4,0.0,23.0,59.8,23.0,27.6,69.0,138.0,69.0,46.0,0.0,92.0,0.0,73.6,73.6,0.0,115.0,64.4,69.0,55.2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,50.6,46.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,64.4,64.4,0.0,0.0,138.0,115.0,92.0,78.2,128.8,69.0,64.4,64.4,0.0,690.0,69.0,0.0,0.0,0.0,23.0,0.0,55.2,69.0,69.0,0.0,0.0,0.0,0.0,92.0,46.0,64.4,64.4,115.0,0.0,46.0,0.0,0.0,36.8,36.8,0.0,27.6,0.0,0.0,69.0,46.0,0.0,0.0,138.0,0.0,55.2,64.4,64.4,64.4,64.4,78.2,78.2,46.0,46.0,0.0,0.0,0.0,0.0,23.0,0.0,36.8,23.0,69.0,23.0,0.0,92.0,69.0,82.8,101.2,46.0,0.0,46.0,0.0,0.0,138.0,46.0,0.0,0.0,23.0,55.2,23.0,78.2,69.0,32.2,23.0,69.0,23.0,92.0,0.0,0.0,46.0,0.0,0.0,230.0,0.0,69.0,69.0,46.0,46.0,0.0,69.0,276.0,0.0,92.0,64.4,55.2,101.2,69.0,0.0,0.0,46.0,69.0,69.0,138.0,69.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,69.0,92.0,92.0,0.0,69.0,138.0,69.0,82.8,101.2,92.0,0.0,0.0,69.0,0.0,64.4,64.4,23.0,4600.0,0.0,0.0,0.0,0.0,50.6,92.0,69.0,184.0,0.0,23.0,64.4,46.0,9.2,920.0,92.0,92.0,92.0,184.0,0.0,0.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,46.0,0.0,0.0,69.0,46.0,55.2,23.0,46.0,64.4,64.4,0.0,92.0,0.0,0.0,92.0,2300.0,138.0,64.4,138.0,0.0,0.0,13.8,36.8,0.0,92.0,64.4,64.4,78.2,0.0,0.0,69.0,0.0,69.0,55.2,23.0,27.6,69.0,55.2,55.2,46.0,69.0,92.0,92.0,0.0,0.0,92.0,0.0,0.0,69.0,64.4,64.4,506.0,0.0,213.9,0.0,0.0,0.0
138.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,322.0,64.4,92.0,1150.0,0.0,64.4,64.4,64.4,0.0,0.0,138.0,23.0,460.0,64.4,0.0,46.0,92.0,92.0,0.0,0.0,55.2,55.2,64.4,82.8,64.4,36.8,0.0,92.0,138.0,55.2,0.0,0.0,64.4,0.0,69.0,92.0,46.0,64.4,46.0,23.0,0.0,92.0,0.0,23.0,55.2,46.0,161.0,0.0,46.0,0.0,0.0,92.0,46.0,64.4,0.0,0.0,0.0,23.0,0.0,138.0,0.0,46.0,46.0,0.0,115.0,55.2,0.0,23.0,23.0,46.0,69.0,64.4,0.0,23.0,59.8,23.0,27.6,69.0,138.0,69.0,46.0,0.0,92.0,0.0,73.6,73.6,0.0,115.0,64.4,69.0,55.2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,50.6,46.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,64.4,64.4,0.0,0.0,138.0,115.0,92.0,78.2,128.8,69.0,64.4,64.4,0.0,690.0,69.0,0.0,0.0,0.0,23.0,0.0,55.2,69.0,69.0,0.0,0.0,0.0,0.0,92.0,46.0,64.4,64.4,115.0,0.0,46.0,0.0,0.0,36.8,36.8,0.0,27.6,0.0,0.0,69.0,46.0,0.0,0.0,138.0,0.0,55.2,64.4,64.4,64.4,64.4,78.2,78.2,46.0,46.0,0.0,0.0,0.0,0.0,23.0,0.0,36.8,23.0,69.0,23.0,0.0,92.0,69.0,82.8,101.2,46.0,0.0,46.0,0.0,0.0,138.0,46.0,0.0,0.0,23.0,55.2,23.0,78.2,69.0,32.2,23.0,69.0,23.0,92.0,0.0,0.0,46.0,0.0,0.0,230.0,0.0,69.0,69.0,46.0,46.0,0.0,69.0,276.0,0.0,92.0,64.4,55.2,101.2,69.0,0.0,0.0,46.0,69.0,69.0,138.0,69.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,69.0,92.0,92.0,0.0,69.0,138.0,69.0,82.8,101.2,92.0,0.0,0.0,69.0,0.0,64.4,64.4,23.0,4600.0,0.0,0.0,0.0,0.0,50.6,92.0,69.0,184.0,0.0,23.0,64.4,46.0,9.2,920.0,92.0,92.0,92.0,184.0,0.0,0.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,46.0,0.0,0.0,69.0,46.0,55.2,23.0,46.0,64.4,64.4,0.0,92.0,0.0,0.0,92.0,2300.0,138.0,64.4,138.0,0.0,0.0,13.8,36.8,0.0,92.0,64.4,64.4,78.2,0.0,0.0,69.0,0.0,69.0,55.2,23.0,27.6,69.0,55.2,55.2,46.0,69.0,92.0,92.0,0.0,0.0,92.0,0.0,0.0,69.0,64.4,64.4,506.0,0.0,213.9,0.0,0.0,0.0
138.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,322.0,64.4,92.0,1150.0,0.0,64.4,64.4,64.4,0.0,0.0,138.0,23.0,460.0,64.4,0.0,46.0,92.0,92.0,0.0,0.0,55.2,55.2,64.4,82.8,64.4,36.8,0.0,92.0,138.0,55.2,0.0,0.0,64.4,0.0,69.0,92.0,46.0,64.4,46.0,23.0,0.0,92.0,0.0,23.0,55.2,46.0,161.0,0.0,46.0,0.0,0.0,92.0,46.0,64.4,0.0,0.0,0.0,23.0,0.0,138.0,0.0,46.0,46.0,0.0,115.0,55.2,0.0,23.0,23.0,46.0,69.0,64.4,0.0,23.0,59.8,23.0,27.6,69.0,138.0,69.0,46.0,0.0,92.0,0.0,73.6,73.6,0.0,115.0,64.4,69.0,55.2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,50.6,46.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,64.4,64.4,0.0,0.0,138.0,115.0,92.0,78.2,128.8,69.0,64.4,64.4,0.0,690.0,69.0,0.0,0.0,0.0,23.0,0.0,55.2,69.0,69.0,0.0,0.0,0.0,0.0,92.0,46.0,64.4,64.4,115.0,0.0,46.0,0.0,0.0,36.8,36.8,0.0,27.6,0.0,0.0,69.0,46.0,0.0,0.0,138.0,0.0,55.2,64.4,64.4,64.4,64.4,78.2,78.2,46.0,46.0,0.0,0.0,0.0,0.0,23.0,0.0,36.8,23.0,69.0,23.0,0.0,92.0,69.0,82.8,101.2,46.0,0.0,46.0,0.0,0.0,138.0,46.0,0.0,0.0,23.0,55.2,23.0,78.2,69.0,32.2,23.0,69.0,23.0,92.0,0.0,0.0,46.0,0.0,0.0,230.0,0.0,69.0,69.0,46.0,46.0,0.0,69.0,276.0,0.0,92.0,64.4,55.2,101.2,69.0,0.0,0.0,46.0,69.0,69.0,138.0,69.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,69.0,92.0,92.0,0.0,69.0,138.0,69.0,82.8,101.2,92.0,0.0,0.0,69.0,0.0,64.4,64.4,23.0,4600.0,0.0,0.0,0.0,0.0,50.6,92.0,69.0,184.0,0.0,23.0,64.4,46.0,9.2,920.0,92.0,92.0,92.0,184.0,0.0,0.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,46.0,0.0,0.0,69.0,46.0,55.2,23.0,46.0,64.4,64.4,0.0,92.0,0.0,0.0,92.0,2300.0,138.0,64.4,138.0,0.0,0.0,13.8,36.8,0.0,92.0,64.4,64.4,78.2,0.0,0.0,69.0,0.0,69.0,55.2,23.0,27.6,69.0,55.2,55.2,46.0,69.0,92.0,92.0,0.0,0.0,92.0,0.0,0.0,69.0,64.4,64.4,506.0,0.0,213.9,0.0,0.0,0.0
138.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,322.0,64.4,92.0,1150.0,0.0,64.4,64.4,64.4,0.0,0.0,138.0,23.0,460.0,64.4,0.0,46.0,92.0,92.0,0.0,0.0,55.2,55.2,64.4,82.8,64.4,36.8,0.0,92.0,138.0,55.2,0.0,0.0,64.4,0.0,69.0,92.0,46.0,64.4,46.0,23.0,0.0,92.0,0.0,23.0,55.2,46.0,161.0,0.0,46.0,0.0,0.0,92.0,46.0,64.4,0.0,0.0,0.0,23.0,0.0,138.0,0.0,46.0,46.0,0.0,115.0,55.2,0.0,23.0,23.0,46.0,69.0,64.4,0.0,23.0,59.8,23.0,27.6,69.0,138.0,69.0,46.0,0.0,92.0,0.0,73.6,73.6,0.0,115.0,64.4,69.0,55.2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,50.6,46.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,64.4,64.4,0.0,0.0,138.0,115.0,92.0,78.2,128.8,69.0,64.4,64.4,0.0,690.0,69.0,0.0,0.0,0.0,23.0,0.0,55.2,69.0,69.0,0.0,0.0,0.0,0.0,92.0,46.0,64.4,64.4,115.0,0.0,46.0,0.0,0.0,36.8,36.8,0.0,27.6,0.0,0.0,69.0,46.0,0.0,0.0,138.0,0.0,55.2,64.4,64.4,64.4,64.4,78.2,78.2,46.0,46.0,0.0,0.0,0.0,0.0,23.0,0.0,36.8,23.0,69.0,23.0,0.0,92.0,69.0,82.8,101.2,46.0,0.0,46.0,0.0,0.0,138.0,46.0,0.0,0.0,23.0,55.2,23.0,78.2,69.0,32.2,23.0,69.0,23.0,92.0,0.0,0.0,46.0,0.0,0.0,230.0,0.0,69.0,69.0,46.0,46.0,0.0,69.0,276.0,0.0,92.0,64.4,55.2,101.2,69.0,0.0,0.0,46.0,69.0,69.0,138.0,69.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,69.0,92.0,92.0,0.0,69.0,138.0,69.0,82.8,101.2,92.0,0.0,0.0,69.0,0.0,64.4,64.4,23.0,4600.0,0.0,0.0,0.0,0.0,50.6,92.0,69.0,184.0,0.0,23.0,64.4,46.0,9.2,920.0,92.0,92.0,92.0,184.0,0.0,0.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,46.0,0.0,0.0,69.0,46.0,55.2,23.0,46.0,64.4,64.4,0.0,92.0,0.0,0.0,92.0,2300.0,138.0,64.4,138.0,0.0,0.0,13.8,36.8,0.0,92.0,64.4,64.4,78.2,0.0,0.0,69.0,0.0,69.0,55.2,23.0,27.6,69.0,55.2,55.2,46.0,69.0,92.0,92.0,0.0,0.0,92.0,0.0,0.0,69.0,64.4,64.4,506.0,0.0,213.9,0.0,0.0,0.0
138.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,322.0,64.4,92.0,1150.0,0.0,64.4,64.4,64.4,0.0,0.0,138.0,23.0,460.0,64.4,0.0,46.0,92.0,92.0,0.0,0.0,55.2,55.2,64.4,82.8,64.4,36.8,0.0,92.0,138.0,55.2,0.0,0.0,64.4,0.0,69.0,92.0,46.0,64.4,46.0,23.0,0.0,92.0,0.0,23.0,55.2,46.0,161.0,0.0,46.0,0.0,0.0,92.0,46.0,64.4,0.0,0.0,0.0,23.0,0.0,138.0,0.0,46.0,46.0,0.0,115.0,55.2,0.0,23.0,23.0,46.0,69.0,64.4,0.0,23.0,59.8,23.0,27.6,69.0,138.0,69.0,46.0,0.0,92.0,0.0,73.6,73.6,0.0,115.0,64.4,69.0,55.2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,50.6,46.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,64.4,64.4,0.0,0.0,138.0,115.0,92.0,78.2,128.8,69.0,64.4,64.4,0.0,690.0,69.0,0.0,0.0,0.0,23.0,0.0,55.2,69.0,69.0,0.0,0.0,0.0,0.0,92.0,46.0,64.4,64.4,115.0,0.0,46.0,0.0,0.0,36.8,36.8,0.0,27.6,0.0,0.0,69.0,46.0,0.0,0.0,138.0,0.0,55.2,64.4,64.4,64.4,64.4,78.2,78.2,46.0,46.0,0.0,0.0,0.0,0.0,23.0,0.0,36.8,23.0,69.0,23.0,0.0,92.0,69.0,82.8,101.2,46.0,0.0,46.0,0.0,0.0,138.0,46.0,0.0,0.0,23.0,55.2,23.0,78.2,69.0,32.2,23.0,69.0,23.0,92.0,0.0,0.0,46.0,0.0,0.0,230.0,0.0,69.0,69.0,46.0,46.0,0.0,69.0,276.0,0.0,92.0,64.4,55.2,101.2,69.0,0.0,0.0,46.0,69.0,69.0,138.0,69.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,69.0,92.0,92.0,0.0,69.0,138.0,69.0,82.8,101.2,92.0,0.0,0.0,69.0,0.0,64.4,64.4,23.0,4600.0,0.0,0.0,0.0,0.0,50.6,92.0,69.0,184.0,0.0,23.0,64.4,46.0,9.2,920.0,92.0,92.0,92.0,184.0,0.0,0.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,46.0,0.0,0.0,69.0,46.0,55.2,23.0,46.0,64.4,64.4,0.0,92.0,0.0,0.0,92.0,2300.0,138.0,64.4,138.0,0.0,0.0,13.8,36.8,0.0,92.0,64.4,64.4,78.2,0.0,0.0,69.0,0.0,69.0,55.2,23.0,27.6,69.0,55.2,55.2,46.0,69.0,92.0,92.0,0.0,0.0,92.0,0.0,0.0,69.0,64.4,64.4,506.0,0.0,213.9,0.0,0.0,0.0
138.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,322.0,64.4,92.0,1150.0,0.0,64.4,64.4,64.4,0.0,0.0,138.0,23.0,460.0,64.4,0.0,46.0,92.0,92.0,0.0,0.0,55.2,55.2,64.4,82.8,64.4,36.8,0.0,92.0,138.0,55.2,0.0,0.0,64.4,0.0,69.0,92.0,46.0,64.4,46.0,23.0,0.0,92.0,0.0,23.0,55.2,46.0,161.0,0.0,46.0,0.0,0.0,92.0,46.0,64.4,0.0,0.0,0.0,23.0,0.0,138.0,0.0,46.0,46.0,0.0,115.0,55.2,0.0,23.0,23.0,46.0,69.0,64.4,0.0,23.0,59.8,23.0,27.6,69.0,138.0,69.0,46.0,0.0,92.0,0.0,73.6,73.6,0.0,115.0,64.4,69.0,55.2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,50.6,46.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,64.4,64.4,0.0,0.0,138.0,115.0,92.0,78.2,128.8,69.0,64.4,64.4,0.0,690.0,69.0,0.0,0.0,0.0,23.0,0.0,55.2,69.0,69.0,0.0,0.0,0.0,0.0,92.0,46.0,64.4,64.4,115.0,0.0,46.0,0.0,0.0,36.8,36.8,0.0,27.6,0.0,0.0,69.0,46.0,0.0,0.0,138.0,0.0,55.2,64.4,64.4,64.4,64.4,78.2,78.2,46.0,46.0,0.0,0.0,0.0,0.0,23.0,0.0,36.8,23.0,69.0,23.0,0.0,92.0,69.0,82.8,101.2,46.0,0.0,46.0,0.0,0.0,138.0,46.0,0.0,0.0,23.0,55.2,23.0,78.2,69.0,32.2,23.0,69.0,23.0,92.0,0.0,0.0,46.0,0.0,0.0,230.0,0.0,69.0,69.0,46.0,46.0,0.0,69.0,276.0,0.0,92.0,64.4,55.2,101.2,69.0,0.0,0.0,46.0,69.0,69.0,138.0,69.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,69.0,92.0,92.0,0.0,69.0,138.0,69.0,82.8,101.2,92.0,0.0,0.0,69.0,0.0,64.4,64.4,23.0,4600.0,0.0,0.0,0.0,0.0,50.6,92.0,69.0,184.0,0.0,23.0,64.4,46.0,9.2,920.0,92.0,92.0,92.0,184.0,0.0,0.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,46.0,0.0,0.0,69.0,46.0,55.2,23.0,46.0,64.4,64.4,0.0,92.0,0.0,0.0,92.0,2300.0,138.0,64.4,138.0,0.0,0.0,13.8,36.8,0.0,92.0,64.4,64.4,78.2,0.0,0.0,69.0,0.0,69.0,55.2,23.0,27.6,69.0,55.2,55.2,46.0,69.0,92.0,92.0,0.0,0.0,92.0,0.0,0.0,69.0,64.4,64.4,506.0,0.0,213.9,0.0,0.0,0.0
