학교명,체험처,점수,학교_위도,학교_경도,체험처_위도,체험처_경도
자인여자중학교,칠곡군청소년문화의집,0.39382277704936774,35.816043,128.827966,36.04915,128.4297
자인여자중학교,영천시청소년수련관,0.312990516679365,35.816043,128.827966,35.96797,128.92488
자인여자중학교,농업회사법인(주)한국와인,0.26700570617252356,35.816043,128.827966,35.92362,128.89645
자인여자중학교,주식회사 정인에듀,0.5453621050170029,35.816043,128.827966,35.9927198,128.3872542
자인여자중학교,토라사이언스,0.4393745667735481,35.816043,128.827966,36.1084915,128.1878133
자인여자중학교,주식회사 정인에듀,0.558602840455489,35.816043,128.827966,35.9927198,128.3872542
자인여자중학교,상주시청소년수련관,0.37475443718182766,35.816043,128.827966,36.4281491,128.1707283
자인여자중학교,경산시계림청소년수련원,0.38113998859863396,35.816043,128.827966,35.82159,128.82356
자인여자중학교,상주시청소년수련관,0.5065438286362367,35.816043,128.827966,36.4281491,128.1707283
자인여자중학교,토라사이언스,0.4286229994836787,35.816043,128.827966,36.1084915,128.1878133
자인여자중학교,경상북도보건환경연구원,0.4531194271134447,35.816043,128.827966,35.9526215,128.900975
자인여자중학교,영천시청소년수련관,0.4759717127065059,35.816043,128.827966,35.96797,128.92488
자인여자중학교,영천시청소년수련관,0.48184603079986,35.816043,128.827966,35.96797,128.92488
자인여자중학교,칠곡군청소년문화의집,0.39685242061884823,35.816043,128.827966,36.04915,128.4297
자인여자중학교,문경시청소년문화의집,0.37422611342597245,35.816043,128.827966,36.591216,128.1870866
자인여자중학교,청도군문화체육시설사업소,0.8626545993086413,35.816043,128.827966,35.63218,128.7182
자인여자중학교,상주시청소년수련관,0.44234681813435933,35.816043,128.827966,36.4281491,128.1707283
자인여자중학교,문경시청소년문화의집,0.4213951591862305,35.816043,128.827966,36.591216,128.1870866
자인여자중학교,상주시청소년수련관,0.5499964440808829,35.816043,128.827966,36.4281491,128.1707283
자인여자중학교,상주시청소년수련관,0.3523974252721638,35.816043,128.827966,36.4281491,128.1707283
자인여자중학교,문경시청소년문화의집,0.5844888766285102,35.816043,128.827966,36.591216,128.1870866
자인여자중학교,경주시 화랑마을,0.4305212838871076,35.816043,128.827966,35.8601721,129.1895572
자인여자중학교,갤러리큐브,0.4262401299382216,35.816043,128.827966,35.9901865,128.9985253
자인여자중학교,현플랜트아트,0.5643130528723204,35.816043,128.827966,35.923021,128.4889526
자인여자중학교,안다미로 귀때 박물관,0.5908025272470014,35.816043,128.827966,35.9829227,128.3839164
자인여자중학교,경산시계림청소년수련원,0.3995811890553204,35.816043,128.827966,35.8771359,128.7659703
경산중학교,글로벌인재개발연구원,0.43489764913879947,35.82428626,128.7484647,35.820083,128.7311572
경산중학교,문경시청소년문화의집,0.4589342257473939,35.82428626,128.7484647,36.591216,128.1870866
경산중학교,영천시청소년수련관,0.528004884618493,35.82428626,128.7484647,35.96797,128.92488
경산중학교,박정희대통령 생가,0.2376448874252305,35.82428626,128.7484647,36.12323105,128.3413768
경산중학교,상주시청소년수련관,0.4514242005569919,35.82428626,128.7484647,36.4281491,128.1707283
경산중학교,핸즈체험터,0.30026748809002574,35.82428626,128.7484647,35.8024072,128.4964134
경산중학교,경산시계림청소년수련원,0.3300810056892731,35.82428626,128.7484647,35.82159,128.82356
경산중학교,경산시계림청소년수련원,0.5009634467612833,35.82428626,128.7484647,35.82159,128.82356
경산중학교,농업회사법인(주)한국와인,0.35916806462002077,35.82428626,128.7484647,35.92362,128.89645
경산중학교,청도군문화체육시설사업소,0.42908185515408565,35.82428626,128.7484647,35.63218,128.7182
경산중학교,토라사이언스,0.18628556179806696,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,대구은행 고령지점,0.1801817505800488,35.82428626,128.7484647,35.7260103,128.264818
경산중학교,문경시청소년문화의집,0.48922732122905066,35.82428626,128.7484647,36.591216,128.1870866
경산중학교,칠곡군청소년문화의집,0.3567196793831907,35.82428626,128.7484647,36.04915,128.4297
경산중학교,글로벌인재개발연구원,0.5619871917606414,35.82428626,128.7484647,35.820083,128.7311572
경산중학교,문경시청소년문화의집,0.11594811590965333,35.82428626,128.7484647,36.591216,128.1870866
경산중학교,토라사이언스,0.09744025511578928,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,경산시청소년문화의집,0.5185227088740318,35.82428626,128.7484647,35.81635,128.73541
경산중학교,주식회사 정인에듀,0.3352859735268302,35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,주식회사 정인에듀,0.4827237738169375,35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,토라사이언스,0.29275088422935147,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,토라사이언스,0.3154329326348049,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,주식회사 정인에듀,0.7434073453931873,35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,문경시청소년문화의집,0.48067306742246363,35.82428626,128.7484647,36.591216,128.1870866
경산중학교,토라사이언스,0.7523572967308159,35.82428626,128.7484647,36.1084915,128.1878133
대구가톨릭대학교사범대학부속무학중학교,안다미로 귀때 박물관,0.2114606301204822,35.92002869,128.8159912,35.9829227,128.3839164
대구가톨릭대학교사범대학부속무학중학교,동리목월문학관,0.21974063407246971,35.92002869,128.8159912,35.7855363,129.3194854
대구가톨릭대학교사범대학부속무학중학교,박정희대통령 생가,0.4536297812516462,35.92002869,128.8159912,36.12323105,128.3413768
대구가톨릭대학교사범대학부속무학중학교,경산시청소년문화의집,0.2877479770326428,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,칠곡군청소년문화의집,0.20543519724939321,35.92002869,128.8159912,36.04915,128.4297
대구가톨릭대학교사범대학부속무학중학교,명인정보고등학교,0.4144259555389798,35.92002869,128.8159912,35.89751,128.34962
대구가톨릭대학교사범대학부속무학중학교,경산시청소년문화의집,0.40121470533429926,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,경산시청소년문화의집,0.5456534537761851,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,스토리움,0.26206896018146975,35.92002869,128.8159912,36.0122317,129.3377863
대구가톨릭대학교사범대학부속무학중학교,문경시청소년문화의집,0.7461095172321762,35.92002869,128.8159912,36.591216,128.1870866
대구가톨릭대학교사범대학부속무학중학교,박정희대통령 생가,0.46007514459593013,35.92002869,128.8159912,36.12323105,128.3413768
대구가톨릭대학교사범대학부속무학중학교,문경시청소년문화의집,0.48297834933657335,35.92002869,128.8159912,36.591216,128.1870866
대구가톨릭대학교사범대학부속무학중학교,영천시청소년수련관,0.37382511434946597,35.92002869,128.8159912,35.96797,128.92488
대구가톨릭대학교사범대학부속무학중학교,하하수미,0.31791332844370224,35.92002869,128.8159912,35.97119,128.3058
대구가톨릭대학교사범대학부속무학중학교,왜관전적기념관,0.45401699610395707,35.92002869,128.8159912,36.0751451,128.3934432
대구가톨릭대학교사범대학부속무학중학교,안다미로 귀때 박물관,0.2399742859917295,35.92002869,128.8159912,35.9829227,128.3839164
대구가톨릭대학교사범대학부속무학중학교,한국부동산원 안동지사,0.2411117539752024,35.92002869,128.8159912,36.554877,128.7582194
대구가톨릭대학교사범대학부속무학중학교,글로벌인재개발연구원,0.48342112517002583,35.92002869,128.8159912,35.820083,128.7311572
대구가톨릭대학교사범대학부속무학중학교,대창양로원,0.3367707334423485,35.92002869,128.8159912,35.68346,128.22862
대구가톨릭대학교사범대학부속무학중학교,문경시청소년문화의집,0.36037768810861653,35.92002869,128.8159912,36.591216,128.1870866
대구가톨릭대학교사범대학부속무학중학교,경산시청소년문화의집,0.19718935343172697,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,영천시청소년수련관,0.18243748726333578,35.92002869,128.8159912,35.96797,128.92488
대구가톨릭대학교사범대학부속무학중학교,문경시청소년문화의집,0.5514168852461001,35.92002869,128.8159912,36.591216,128.1870866
대구가톨릭대학교사범대학부속무학중학교,농업회사법인(주)한국와인,0.3521124456203919,35.92002869,128.8159912,35.92362,128.89645
대구가톨릭대학교사범대학부속무학중학교,풀잎문화센터,0.5532979939731528,35.92002869,128.8159912,36.0989995,128.432553
대구가톨릭대학교사범대학부속무학중학교,주식회사 정인에듀,0.25146884493128546,35.92002869,128.8159912,35.9927198,128.3872542
대구가톨릭대학교사범대학부속무학중학교,칠곡군청소년문화의집,0.24315092269036173,35.92002869,128.8159912,36.04915,128.4297
대구가톨릭대학교사범대학부속무학중학교,경산시계림청소년수련원,0.47705950743294845,35.92002869,128.8159912,35.8771359,128.7659703
대구가톨릭대학교사범대학부속무학중학교,문경시청소년문화의집,0.35793774452678134,35.92002869,128.8159912,36.591216,128.1870866
대구가톨릭대학교사범대학부속무학중학교,미래핵심인재교육원,0.4203788117195383,35.92002869,128.8159912,36.1020797,128.3820047
대구가톨릭대학교사범대학부속무학중학교,국립공원공단 주왕산국립공원사무소,0.4015050020805392,35.92002869,128.8159912,36.356887,129.15953
대구가톨릭대학교사범대학부속무학중학교,풀잎문화센터,0.42599432796972336,35.92002869,128.8159912,36.0989995,128.432553
대구가톨릭대학교사범대학부속무학중학교,칠보산자연휴양림 관리소,0.5565527472390285,35.92002869,128.8159912,36.6139051,129.3886225
대구가톨릭대학교사범대학부속무학중학교,풍물마실,0.5891256259859411,35.92002869,128.8159912,35.9895781,128.3995389
대구가톨릭대학교사범대학부속무학중학교,안동산림항공관리소,0.5885919347392524,35.92002869,128.8159912,36.5420192,128.7266552
대구가톨릭대학교사범대학부속무학중학교,영천시청소년수련관,0.475012255053934,35.92002869,128.8159912,35.96797,128.92488
대구가톨릭대학교사범대학부속무학중학교,문경시청소년문화의집,0.4797927648685865,35.92002869,128.8159912,36.591216,128.1870866
대구가톨릭대학교사범대학부속무학중학교,안다미로 귀때 박물관,0.4919003860365227,35.92002869,128.8159912,35.9829227,128.3839164
대구가톨릭대학교사범대학부속무학중학교,상주시청소년수련관,0.4686879894890557,35.92002869,128.8159912,36.4281491,128.1707283
대구가톨릭대학교사범대학부속무학중학교,칠곡군청소년문화의집,0.4434266196440793,35.92002869,128.8159912,36.04915,128.4297
문명중학교,칠곡군청소년문화의집,0.2697278377390195,35.80503215,128.7451394,36.04915,128.4297
문명중학교,글로벌인재개발연구원,0.28768430867234207,35.80503215,128.7451394,35.820083,128.7311572
문명중학교,경산시청소년문화의집,0.39698408458996226,35.80503215,128.7451394,35.81635,128.73541
문명중학교,안다미로 귀때 박물관,0.28203436013563443,35.80503215,128.7451394,35.9829227,128.3839164
문명중학교,글로벌인재개발연구원,0.44685126587074947,35.80503215,128.7451394,35.820083,128.7311572
문명중학교,경산시청소년문화의집,0.13805884770630142,35.80503215,128.7451394,35.81635,128.73541
문명중학교,미래핵심인재교육원,0.11417607613999775,35.80503215,128.7451394,36.1020797,128.3820047
문명중학교,경산시청소년문화의집,0.4105945358246459,35.80503215,128.7451394,35.81635,128.73541
문명중학교,경상북도보건환경연구원,0.3203593188362771,35.80503215,128.7451394,35.9526215,128.900975
문명중학교,문경시청소년문화의집,0.3883222959338989,35.80503215,128.7451394,36.591216,128.1870866
문명중학교,핸즈체험터,0.33406068244868276,35.80503215,128.7451394,35.8024072,128.4964134
문명중학교,박정희대통령 생가,0.3199251225926661,35.80503215,128.7451394,36.12323105,128.3413768
문명중학교,경상북도청소년수련원,0.4357126614096829,35.80503215,128.7451394,36.1587802,128.260222
문명중학교,영천시청소년수련관,0.24636572051124855,35.80503215,128.7451394,35.96797,128.92488
문명중학교,하하수미,0.3543226019820579,35.80503215,128.7451394,35.97119,128.3058
문명중학교,라온스포츠복지사회적협동조합,0.15191728141824062,35.80503215,128.7451394,35.64315,128.74319
문명중학교,핸즈체험터,0.14692820392133538,35.80503215,128.7451394,35.8024072,128.4964134
문명중학교,지천수상레저,0.2602119010154361,35.80503215,128.7451394,35.95653,128.48785
문명중학교,대구은행 고령지점,0.17706854371763675,35.80503215,128.7451394,35.7260103,128.264818
문명중학교,문경시청소년문화의집,0.22393644989461864,35.80503215,128.7451394,36.591216,128.1870866
사동중학교,농업회사법인(주)한국와인,0.3148370310303774,35.81400185,128.7590562,35.92362,128.89645
사동중학교,안다미로 귀때 박물관,0.2874108526857423,35.81400185,128.7590562,35.9829227,128.3839164
사동중학교,문경시청소년문화의집,0.38777405464409165,35.81400185,128.7590562,36.591216,128.1870866
사동중학교,문경시청소년문화의집,0.263717222073733,35.81400185,128.7590562,36.591216,128.1870866
사동중학교,동리목월문학관,0.21811791168491484,35.81400185,128.7590562,35.7855363,129.3194854
사동중학교,카빙앤조이,0.47571070265525084,35.81400185,128.7590562,36.039332,129.3677169
사동중학교,참사랑어머니회,0.48189347439781793,35.81400185,128.7590562,36.0143476,129.3533381
사동중학교,문경시청소년문화의집,0.22663995928208963,35.81400185,128.7590562,36.591216,128.1870866
사동중학교,자양전통장,0.19305062390131583,35.81400185,128.7590562,36.1382617,129.0073776
사동중학교,글로벌인재개발연구원,0.4171434315888592,35.81400185,128.7590562,35.820083,128.7311572
사동중학교,글로벌인재개발연구원,0.31750094466027146,35.81400185,128.7590562,35.820083,128.7311572
사동중학교,미래핵심인재교육원,0.3302845438614178,35.81400185,128.7590562,36.1020797,128.3820047
사동중학교,미래핵심인재교육원,0.4394780910139758,35.81400185,128.7590562,36.1020797,128.3820047
사동중학교,어깨동무교육지원센터,0.3134173538432428,35.81400185,128.7590562,35.8274531,128.7185841
사동중학교,글로벌인재개발연구원,0.34980917313448034,35.81400185,128.7590562,35.820083,128.7311572
사동중학교,선비벌꿀,0.4272700853078826,35.81400185,128.7590562,36.7683627,128.6300341
사동중학교,경산시청소년문화의집,0.4231226054079995,35.81400185,128.7590562,35.81635,128.73541
사동중학교,행복비젼연구소,0.6132272322603195,35.81400185,128.7590562,36.1215723,128.3646258
사동중학교,농업회사법인(주)한국와인,0.5086738646265525,35.81400185,128.7590562,35.92362,128.89645
사동중학교,번개놀이터 협동조합,0.4299570326192169,35.81400185,128.7590562,36.8224444,128.6183745
사동중학교,도닥도닥 사회적 협동조합,0.47654459013970984,35.81400185,128.7590562,35.825122,128.741329
사동중학교,문경시청소년문화의집,0.4833967982619197,35.81400185,128.7590562,36.591216,128.1870866
사동중학교,안다미로 귀때 박물관,0.5751624845843891,35.81400185,128.7590562,35.9829227,128.3839164
사동중학교,문경시청소년문화의집,0.4586161269755209,35.81400185,128.7590562,36.591216,128.1870866
사동중학교,카빙앤조이,0.5281793745682083,35.81400185,128.7590562,36.039332,129.3677169
삼성현중학교,카빙앤조이,0.34174631780948883,35.80114113,128.7401211,36.039332,129.3677169
삼성현중학교,상주시청소년수련관,0.3123956336214556,35.80114113,128.7401211,36.4281491,128.1707283
삼성현중학교,한국교육전문가협회,0.4199596916017417,35.80114113,128.7401211,36.1413769,128.3161768
삼성현중학교,카빙앤조이,0.3696120830093913,35.80114113,128.7401211,36.039332,129.3677169
삼성현중학교,카빙앤조이,0.5086555931139115,35.80114113,128.7401211,36.039332,129.3677169
삼성현중학교,카빙앤조이,0.23409305784791432,35.80114113,128.7401211,36.039332,129.3677169
삼성현중학교,동리목월문학관,0.23278336311529052,35.80114113,128.7401211,35.7855363,129.3194854
삼성현중학교,문경시청소년문화의집,0.38552200210729554,35.80114113,128.7401211,36.591216,128.1870866
삼성현중학교,영천시청소년수련관,0.1898559849206092,35.80114113,128.7401211,35.96797,128.92488
삼성현중학교,미래핵심인재교육원,0.2752589060007644,35.80114113,128.7401211,36.1020797,128.3820047
삼성현중학교,도닥도닥 사회적 협동조합,0.512441123417679,35.80114113,128.7401211,35.825122,128.741329
