강좌명,프로그램명,점수,학교_위도,학교_경도,체험처_위도,체험처_경도
이야기 상자반,소원을 담은 나만의 와인,0.6046335007195371,35.77393121,129.309127,35.92362,128.89645
이야기 상자반,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),1.021986971052422,35.77393121,129.309127,36.039332,129.3677169
이야기 상자반,"칵테일 만들기(소믈리에, 바텐더 바리스타  소개)",1.4919263917434884,35.77393121,129.309127,36.8224444,128.6183745
이야기 상자반,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",1.267151070103147,35.77393121,129.309127,35.7855363,129.3194854
이야기 상자반,"딸기, 네가 궁금해",0.8432293826218876,35.77393121,129.309127,36.81682,128.68757
이야기 상자반,적과한 사과를 이용하여 동물가족 표현하기,0.8448260950029214,35.77393121,129.309127,36.039332,129.3677169
이야기 상자반,너의 성장은 타로와 함께,1.2634057032741977,35.77393121,129.309127,36.591216,128.1870866
이야기 창작반,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",1.1141617595213893,35.77393121,129.309127,35.7855363,129.3194854
이야기 창작반,말산업에 대한 진로체험,1.1115138876232917,35.77393121,129.309127,35.73209,128.25741
이야기 창작반,"면접,수행평가대비 스피치 클래스",1.9123946941531227,35.77393121,129.309127,36.04915,128.4297
이야기 창작반,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,0.9268173578008047,35.77393121,129.309127,36.1084915,128.1878133
이야기 창작반,비대면 VR(가상현실)콘텐츠 제작자(중학생을 위한 미래 신직업 소개 - VR콘텐츠 제작),1.405280695414817,35.77393121,129.309127,35.9927198,128.3872542
이야기 창작반,"미용사 , 나의 적성에 맞는 일인지 궁금해요 !미용사 진로직업 체험",1.6426030178816793,35.77393121,129.309127,36.5684049,128.6933617
이야기 창작반,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",1.5515845250813571,35.77393121,129.309127,35.820083,128.7311572
이야기 창작반,VR(가상현실)콘텐츠 제작자(중학생을 위한 미래 신직업 소개 - VR콘텐츠 제작),0.8885584752164083,35.77393121,129.309127,35.9927198,128.3872542
이야기 창작반,"칵테일 만들기(소믈리에, 바텐더 바리스타  소개)",1.0031656169805288,35.77393121,129.309127,36.8224444,128.6183745
이야기 창작반,"타로방범대(학생 상담, 응원)",2.081663273068618,35.77393121,129.309127,36.591216,128.1870866
세계로 배우는 영어,영어로배우는체육교실,0.7496674668196817,35.77393121,129.309127,35.64315,128.74319
세계로 배우는 영어,Let’s sing in English 영어 노래 부르기,0.702410821638195,35.77393121,129.309127,36.591216,128.1870866
세계로 배우는 영어,"재미있게 배우는 수채화, 드로잉",0.8503216204097191,35.77393121,129.309127,36.4281491,128.1707283
세계로 배우는 영어,신나는 드럼(드럼 기초 배우기),0.34694001581019834,35.77393121,129.309127,36.4281491,128.1707283
세계로 배우는 영어,"면접,수행평가대비 스피치 클래스",0.6240022572547429,35.77393121,129.309127,36.04915,128.4297
세계로 배우는 영어,적과한 사과를 이용하여 동물가족 표현하기,0.994720594492906,35.77393121,129.309127,36.039332,129.3677169
세계로 배우는 영어,나도 마술사! 마술체험,0.5779603928965581,35.77393121,129.309127,36.4281491,128.1707283
세계로 배우는 영어,방송댄스,0.8642808232255402,35.77393121,129.309127,35.84206,128.78262
세계로 배우는 영어,방송댄스 (여자)아이들,0.4976606319776878,35.77393121,129.309127,36.04915,128.4297
세계로 배우는 영어,"기초부터 배우는 아크릴, 유화",0.7161513530593726,35.77393121,129.309127,36.4281491,128.1707283
스크린 영어,쇼콜라티에,0.8800627381654004,35.77393121,129.309127,35.8024072,128.4964134
스크린 영어,영어로배우는체육교실,0.8485921789310271,35.77393121,129.309127,35.64315,128.74319
스크린 영어,"쇼콜라티에(2교시,초콜릿)",0.9907299943916655,35.77393121,129.309127,36.8070556,128.6293459
스크린 영어,Let’s sing in English 영어 노래 부르기,0.5555545997590684,35.77393121,129.309127,36.591216,128.1870866
스크린 영어,"재미있게 배우는 수채화, 드로잉",0.6196688839790147,35.77393121,129.309127,36.4281491,128.1707283
스크린 영어,쉽게 배우는 기타,0.9934176289941063,35.77393121,129.309127,36.4281491,128.1707283
스크린 영어,"기초부터 배우는 아크릴, 유화",0.5599123098856799,35.77393121,129.309127,36.4281491,128.1707283
스크린 영어,수상스키 타기,0.9031349922356465,35.77393121,129.309127,35.95653,128.48785
스크린 영어,쇼콜라티에 체험,0.36858038188961767,35.77393121,129.309127,36.1064863,128.3361923
스크린 영어,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),0.7715871769892378,35.77393121,129.309127,35.92362,128.89645
즐거운 가정탐구반,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,1.1122203479116228,35.77393121,129.309127,35.820083,128.7311572
즐거운 가정탐구반,어르신 돌봄 체험,1.1819309051537328,35.77393121,129.309127,35.68346,128.22862
즐거운 가정탐구반,"한국부동산원과 함께하는 청소년 직업체험(조사,통계,공시)",1.6870077197174251,35.77393121,129.309127,36.554877,128.7582194
즐거운 가정탐구반,드림콘서트(3) 고교학점제 진로캠프 - 중학교 3학년 전환기 진로캠프,1.1779538581333766,35.77393121,129.309127,35.820083,128.7311572
즐거운 가정탐구반,오감만족 도예캠프,1.1313735289892355,35.77393121,129.309127,35.8771359,128.7659703
즐거운 가정탐구반,농촌체험관광 진로체험,0.9660179449086997,35.77393121,129.309127,36.60483,129.29989
즐거운 가정탐구반,청소년 진로설계 -우연히 주인공이 되는 선택,1.3638687656896271,35.77393121,129.309127,36.1020797,128.3820047
즐거운 가정탐구반,건강한 부모되기(성교육),1.2947775304440456,35.77393121,129.309127,36.0143476,129.3533381
즐거운 가정탐구반,"미용(헤어,메이크업,네일아트,피부미용) 종합 직업체험(캠프)",0.9116381764981861,35.77393121,129.309127,36.0364215,129.3659694
즐거운 가정탐구반,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),0.5137443212013935,35.77393121,129.309127,35.8856993,128.582784
생활 속 소품 제작반,카드지갑만들기(공예 체험),1.9099936515078755,35.77393121,129.309127,35.83007465,128.7197841
생활 속 소품 제작반,"제로웨이스트 실천, 전통매듭을 활용한 다양한 보자기아트",1.8628199969204546,35.77393121,129.309127,36.0844447,129.3889817
생활 속 소품 제작반,체질에 맞는 천연 비누 만들기,1.6410096800291591,35.77393121,129.309127,36.1188414,128.3470946
생활 속 소품 제작반,생활 소품 만들기_라탄공예,2.4302083125015366,35.77393121,129.309127,36.4281491,128.1707283
생활 속 소품 제작반,네일미용현장진로직업체험,2.037303890129144,35.77393121,129.309127,36.5634886,128.7260798
생활 속 소품 제작반,천연염색 체험,1.8813711927758086,35.77393121,129.309127,35.72644,128.87939
생활 속 소품 제작반,토탈공예,1.2871190820406408,35.77393121,129.309127,36.1378904,128.444395
생활 속 소품 제작반,리틀 아틀리에(가죽공예),1.4746498922970315,35.77393121,129.309127,36.04915,128.4297
생활 속 소품 제작반,내손으로 만드는 토탈 공예,1.2859337544630094,35.77393121,129.309127,36.4281491,128.1707283
생활 속 소품 제작반,"DIY 원목 목공체험 ( 선반, 책꽂이, 연필꽂이, 스토리박스, 코티지박스, 반달꽂이)",1.5042574457323112,35.77393121,129.309127,35.8024072,128.4964134
즐기는 수학반,방송댄스 (여자)아이들,0.5979773879850815,35.77393121,129.309127,36.04915,128.4297
즐기는 수학반,창의트레이너 - 중학생을 위한 골드버드 창의미션,0.5562602252333287,35.77393121,129.309127,36.1084915,128.1878133
즐기는 수학반,방송댄스 (남자)아이들,1.5086725929062805,35.77393121,129.309127,36.04915,128.4297
즐기는 수학반,"타로방범대(학생 상담, 응원)",1.009395650414459,35.77393121,129.309127,36.591216,128.1870866
즐기는 수학반,신나고 활기찬 댄스,1.5256258950626391,35.77393121,129.309127,36.591216,128.1870866
즐기는 수학반,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,1.4780302050472232,35.77393121,129.309127,35.9927198,128.3872542
즐기는 수학반,댄스 클래스,1.0782502086299721,35.77393121,129.309127,36.04915,128.4297
즐기는 수학반,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),1.5633071312771751,35.77393121,129.309127,35.9927198,128.3872542
즐기는 수학반,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",0.6329022587625938,35.77393121,129.309127,35.92362,128.89645
즐기는 수학반,참외스무디 교실,0.7258853220485464,35.77393121,129.309127,35.97119,128.3058
수학 탐구반,참외스무디 교실,0.5118606083127335,35.77393121,129.309127,35.97119,128.3058
수학 탐구반,신나는 드럼(드럼 기초 배우기),0.4878835981270725,35.77393121,129.309127,36.4281491,128.1707283
수학 탐구반,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",1.207036043443507,35.77393121,129.309127,35.92362,128.89645
수학 탐구반,창의트레이너 - 중학생을 위한 골드버드 창의미션,1.007306720795367,35.77393121,129.309127,36.1084915,128.1878133
수학 탐구반,댄스 클래스,1.605890719301793,35.77393121,129.309127,36.04915,128.4297
수학 탐구반,방송댄스 (여자)아이들,1.4973819826323629,35.77393121,129.309127,36.04915,128.4297
수학 탐구반,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),0.82733517579656,35.77393121,129.309127,35.9927198,128.3872542
수학 탐구반,찾아오는 금융교육,1.0963832613143172,35.77393121,129.309127,35.7260103,128.264818
수학 탐구반,동물 카페 체험,0.5934092147940376,35.77393121,129.309127,36.0243057,129.3754219
수학 탐구반,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,0.2696261711520945,35.77393121,129.309127,35.9927198,128.3872542
자신의 삶과 경험을 바탕으로 자서전 쓰기,소원을 담은 나만의 와인,1.2458950755607532,35.75291163,129.0467673,35.92362,128.89645
자신의 삶과 경험을 바탕으로 자서전 쓰기,박정희대통령 생가 둘러보기,1.2659815975123483,35.75291163,129.0467673,36.12323105,128.3413768
자신의 삶과 경험을 바탕으로 자서전 쓰기,나도 이제 블로거,1.4076633742207767,35.75291163,129.0467673,35.96797,128.92488
자신의 삶과 경험을 바탕으로 자서전 쓰기,확 빠진자(건강 상태 체크),0.3390318007885231,35.75291163,129.0467673,35.96797,128.92488
자신의 삶과 경험을 바탕으로 자서전 쓰기,나만의 책 출판,0.9749964814535113,35.75291163,129.0467673,36.1413769,128.3161768
자신의 삶과 경험을 바탕으로 자서전 쓰기,"마음챙김 나만의 향수만들기(조향사, 아로마테라피 체험)",0.9735535391605931,35.75291163,129.0467673,35.8556705,129.2248811
자신의 삶과 경험을 바탕으로 자서전 쓰기,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",1.2320507116522113,35.75291163,129.0467673,35.7855363,129.3194854
자신의 삶과 경험을 바탕으로 자서전 쓰기,나를 대표하는 향기제작 조향사직업체험,1.0846813515585516,35.75291163,129.0467673,35.82903885,128.7198231
자신의 삶과 경험을 바탕으로 자서전 쓰기,캘리그라,0.8712308539376845,35.75291163,129.0467673,35.9829227,128.3839164
자신의 삶과 경험을 바탕으로 자서전 쓰기,나만의 글씨체 캘리그라피,1.8202858643316147,35.75291163,129.0467673,36.4281491,128.1707283
"살기 좋은 마을, 지속 가능한 마을 “산내",칠보산휴양림 나무에게 말해봐(산림 체험),1.1626603697196807,35.75291163,129.0467673,36.6139051,129.3886225
"살기 좋은 마을, 지속 가능한 마을 “산내","지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",1.1951551983771722,35.75291163,129.0467673,35.97119,128.3058
"살기 좋은 마을, 지속 가능한 마을 “산내",찾아가는 선비수련체험(인성 함양 교육),0.9173123956118092,35.75291163,129.0467673,36.7412482,128.8449588
"살기 좋은 마을, 지속 가능한 마을 “산내",산지의 목초지와 양을 소재로 한 자연 친화적인 산지생태축산 체험,0.8357919595322111,35.75291163,129.0467673,35.95653,128.48785
"살기 좋은 마을, 지속 가능한 마을 “산내",박정희대통령 생가 둘러보기,0.9340406399891894,35.75291163,129.0467673,36.12323105,128.3413768
"살기 좋은 마을, 지속 가능한 마을 “산내",우리 동네  해결사 청소년 마을탐사대,0.38270600229222357,35.75291163,129.0467673,36.591216,128.1870866
"살기 좋은 마을, 지속 가능한 마을 “산내",어르신 돌봄 체험,1.1758547058917506,35.75291163,129.0467673,35.68346,128.22862
"살기 좋은 마을, 지속 가능한 마을 “산내",농촌체험관광 진로체험,0.7398838056377981,35.75291163,129.0467673,36.60483,129.29989
"살기 좋은 마을, 지속 가능한 마을 “산내",나.살.만 (나의 살만한 마을만들기) 프로젝트(메타버스),1.1376290586208437,35.75291163,129.0467673,36.1587802,128.260222
"살기 좋은 마을, 지속 가능한 마을 “산내","천년의 자락에서 미래를 꿈꾸다 (국립공원 체험, 역사 교육)",0.4878472841928809,35.75291163,129.0467673,35.8648046,129.2839017
생각하고 실천하는 도덕,찾아가는 선비수련체험(인성 함양 교육),1.0978420903383848,35.75291163,129.0467673,36.7412482,128.8449588
생각하고 실천하는 도덕,예절체험,1.1511221871470865,35.75291163,129.0467673,36.1998392,128.3913747
생각하고 실천하는 도덕,"면접,수행평가대비 스피치 클래스",1.0862976511661158,35.75291163,129.0467673,36.04915,128.4297
생각하고 실천하는 도덕,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,0.7897014265039148,35.75291163,129.0467673,35.820083,128.7311572
생각하고 실천하는 도덕,"검사, 검찰 수사관 체험",1.68100280058136,35.75291163,129.0467673,35.8444497,129.2173
생각하고 실천하는 도덕,"메디컬(심장의) 돼지심장(의학,의사)",1.2365543379832777,35.75291163,129.0467673,36.8070556,128.6293459
생각하고 실천하는 도덕,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),1.032016708296669,35.75291163,129.0467673,35.92362,128.89645
생각하고 실천하는 도덕,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",1.1487107661393978,35.75291163,129.0467673,35.820083,128.7311572
생각하고 실천하는 도덕,건강한 부모되기(성교육),1.0358301282991562,35.75291163,129.0467673,36.0143476,129.3533381
생각하고 실천하는 도덕,저작권강의,0.6862287529800659,35.75291163,129.0467673,36.0122317,129.3377863
창의력 수학,창의트레이너 - 중학생을 위한 골드버드 창의미션,0.6386484445536309,35.75291163,129.0467673,36.1084915,128.1878133
창의력 수학,찾아오는 금융교육,0.580459665131319,35.75291163,129.0467673,35.7260103,128.264818
창의력 수학,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",1.4455225267480267,35.75291163,129.0467673,35.92362,128.89645
창의력 수학,컴퓨터 교실 - 파워포인트,1.1122170942916383,35.75291163,129.0467673,35.81635,128.73541
창의력 수학,참외스무디 교실,1.5204420964460978,35.75291163,129.0467673,35.97119,128.3058
창의력 수학,쉽게 배우는 기타,1.73779837789922,35.75291163,129.0467673,36.4281491,128.1707283
창의력 수학,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,0.9706251079311556,35.75291163,129.0467673,35.9927198,128.3872542
창의력 수학,신나는 드럼(드럼 기초 배우기),0.9032156731275605,35.75291163,129.0467673,36.4281491,128.1707283
창의력 수학,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),0.6186375315986046,35.75291163,129.0467673,35.9927198,128.3872542
창의력 수학,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),0.686220246900165,35.75291163,129.0467673,35.9927198,128.3872542
식물 탐구반,자호교육체험농원의 꿀벌의 사계절(양봉 체험),2.262561496260418,35.75291163,129.0467673,35.7508972,129.1966246
식물 탐구반,농촌교육농장 플래너,2.251436531731745,35.75291163,129.0467673,35.86697,128.92044
식물 탐구반,미래식량자원인 곤충 체험,1.0682784232098324,35.75291163,129.0467673,35.698467,128.5734164
식물 탐구반,농업으로 만나는 토마토,1.5450116538009366,35.75291163,129.0467673,36.00378,128.5666
식물 탐구반,야생화 공부하기,1.2799736773174728,35.75291163,129.0467673,36.02841,128.48
식물 탐구반,농촌체험교육농장,0.9590829449333791,35.75291163,129.0467673,36.17373,128.66258
식물 탐구반,봄 딸기체험 및 가을 고구마체험,3.076707552643223,35.75291163,129.0467673,35.7265741,128.2698078
식물 탐구반,정원형 텃밭농장 진로체험,1.0399588371412058,35.75291163,129.0467673,35.97119,128.3058
식물 탐구반,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",1.6121712823158578,35.75291163,129.0467673,35.92362,128.89645
식물 탐구반,청년농부,0.4843926005988614,35.75291163,129.0467673,36.591216,128.1870866
영어 말하기반,Let’s sing in English 영어 노래 부르기,1.027990521598435,35.75291163,129.0467673,36.591216,128.1870866
영어 말하기반,적과한 사과를 이용하여 동물가족 표현하기,0.9697938974055468,35.75291163,129.0467673,36.039332,129.3677169
영어 말하기반,"면접,수행평가대비 스피치 클래스",0.8245945065526367,35.75291163,129.0467673,36.04915,128.4297
영어 말하기반,영어로배우는체육교실,0.28911251870703414,35.75291163,129.0467673,35.64315,128.74319
영어 말하기반,"쇼콜라티에(2교시,초콜릿)",1.0397158081487938,35.75291163,129.0467673,36.8070556,128.6293459
영어 말하기반,쇼콜라티에,1.046985832966585,35.75291163,129.0467673,35.8024072,128.4964134
영어 말하기반,소원을 담은 나만의 와인,1.194760536265144,35.75291163,129.0467673,35.92362,128.89645
영어 말하기반,직업퀴즈,0.7617467620006133,35.75291163,129.0467673,36.1215723,128.3646258
영어 말하기반,프로폴리스 꿀을 이용한 비누 만들기,0.6764649876935107,35.75291163,129.0467673,36.7683627,128.6300341
영어 말하기반,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",0.7755982946108726,35.75291163,129.0467673,35.96797,128.92488
토론아 놀자반,"면접,수행평가대비 스피치 클래스",0.9037326505851724,35.8549853,129.2176397,36.04915,128.4297
토론아 놀자반,민주주의 선거교실,0.8804842573311322,35.8549853,129.2176397,35.7291463,128.2728402
토론아 놀자반,"타로방범대(학생 상담, 응원)",0.958822775698319,35.8549853,129.2176397,36.591216,128.1870866
토론아 놀자반,오란다 강정 만들기 번개놀이터 협동조합,0.6950694099123529,35.8549853,129.2176397,36.8224444,128.6183745
토론아 놀자반,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,1.8780027211424635,35.8549853,129.2176397,35.820083,128.7311572
토론아 놀자반,쇼콜라티에,1.5280079727702447,35.8549853,129.2176397,35.8024072,128.4964134
토론아 놀자반,애견훈련사,0.8317557541871852,35.8549853,129.2176397,36.591216,128.1870866
토론아 놀자반,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),1.2141056114433586,35.8549853,129.2176397,36.1020797,128.3820047
토론아 놀자반,방송댄스 (여자)아이들,0.7181756770031709,35.8549853,129.2176397,36.04915,128.4297
토론아 놀자반,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),0.5250791236270996,35.8549853,129.2176397,35.92362,128.89645
시로 놀다반,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,0.7745165437268724,35.8549853,129.2176397,35.92362,128.89645
시로 놀다반,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",0.6619699264203651,35.8549853,129.2176397,35.7855363,129.3194854
시로 놀다반,쇼콜라티에,1.0663481507038386,35.8549853,129.2176397,35.8024072,128.4964134
시로 놀다반,"쇼콜라티에(2교시,초콜릿)",0.6546212248080644,35.8549853,129.2176397,36.8070556,128.6293459
시로 놀다반,수상스키 타기,0.8218858396652691,35.8549853,129.2176397,35.95653,128.48785
시로 놀다반,틱톡 틱톡(탁구 체험),1.0171258570897614,35.8549853,129.2176397,36.591216,128.1870866
시로 놀다반,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",1.0396146860499382,35.8549853,129.2176397,35.92362,128.89645
시로 놀다반,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),0.9536551202897509,35.8549853,129.2176397,36.039332,129.3677169
시로 놀다반,식품으로 만나는 예술 체험,0.47862333857106354,35.8549853,129.2176397,36.039332,129.3677169
시로 놀다반,신나고 활기찬 댄스,1.4241554860804482,35.8549853,129.2176397,36.591216,128.1870866
즐기는 체험 수학반,창의트레이너 - 중학생을 위한 골드버드 창의미션,0.5860694199258512,35.8549853,129.2176397,36.1084915,128.1878133
즐기는 체험 수학반,참외스무디 교실,0.5550304084352189,35.8549853,129.2176397,35.97119,128.3058
즐기는 체험 수학반,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,1.404845347480374,35.8549853,129.2176397,35.9927198,128.3872542
즐기는 체험 수학반,쉽게 배우는 기타,1.1050080480397684,35.8549853,129.2176397,36.4281491,128.1707283
즐기는 체험 수학반,신나는 드럼(드럼 기초 배우기),1.4686062241630575,35.8549853,129.2176397,36.4281491,128.1707283
즐기는 체험 수학반,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",1.6284288603622707,35.8549853,129.2176397,35.92362,128.89645
즐기는 체험 수학반,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),0.9380391985805728,35.8549853,129.2176397,35.9927198,128.3872542
즐기는 체험 수학반,방송댄스 (여자)아이들,1.0833103927210836,35.8549853,129.2176397,36.04915,128.4297
즐기는 체험 수학반,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),0.7110225629284346,35.8549853,129.2176397,35.9927198,128.3872542
즐기는 체험 수학반,메이커활동가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),0.33702913948749574,35.8549853,129.2176397,36.1084915,128.1878133
꿈을 키우는 수학반,"타로방범대(학생 상담, 응원)",0.6699270487388029,35.8549853,129.2176397,36.591216,128.1870866
꿈을 키우는 수학반,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),0.6160817718511571,35.8549853,129.2176397,35.96797,128.92488
꿈을 키우는 수학반,창의트레이너 - 중학생을 위한 골드버드 창의미션,1.3407680472748915,35.8549853,129.2176397,36.1084915,128.1878133
꿈을 키우는 수학반,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,1.050335195692803,35.8549853,129.2176397,35.9927198,128.3872542
꿈을 키우는 수학반,사과와 당근으로 토끼 만들기,1.3802009974631289,35.8549853,129.2176397,36.039332,129.3677169
꿈을 키우는 수학반,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),1.7004140812649609,35.8549853,129.2176397,35.9927198,128.3872542
꿈을 키우는 수학반,컴퓨터 교실 - 파워포인트,0.9849346518559186,35.8549853,129.2176397,35.81635,128.73541
꿈을 키우는 수학반,"딸기, 네가 궁금해",0.8883675818439505,35.8549853,129.2176397,36.81682,128.68757
꿈을 키우는 수학반,과학개념 완성 실험과학,0.6548456457355116,35.8549853,129.2176397,36.4281491,128.1707283
꿈을 키우는 수학반,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),0.47373209939632,35.8549853,129.2176397,35.9927198,128.3872542
역사그날반,도전 세계사,0.8880670979709777,35.8549853,129.2176397,36.4281491,128.1707283
역사그날반,민주주의 선거교실,0.9692841778559602,35.8549853,129.2176397,35.7291463,128.2728402
역사그날반,박정희대통령 생가 둘러보기,1.1378858609816787,35.8549853,129.2176397,36.12323105,128.3413768
역사그날반,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",0.710231374707599,35.8549853,129.2176397,35.96797,128.92488
역사그날반,"‘위대한 함성’ 청소년, 순국 선열의 함성을 외치다.(독립역사 교육)",1.3184153982423794,35.8549853,129.2176397,36.56198,128.70906
역사그날반,도전 한국사,1.2025587222476861,35.8549853,129.2176397,36.4281491,128.1707283
역사그날반,왜관전적기념관 견학,1.4154110182920436,35.8549853,129.2176397,36.0751451,128.3934432
역사그날반,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),0.8476692787377791,35.8549853,129.2176397,36.1020797,128.3820047
역사그날반,도전 역사탐험대,1.0665997237331797,35.8549853,129.2176397,36.4281491,128.1707283
역사그날반,"검사, 검찰 수사관 체험",0.6219992450519574,35.8549853,129.2176397,35.8444497,129.2173
세계문화탐방반,박정희대통령 생가 둘러보기,0.6040965195282035,35.8549853,129.2176397,36.12323105,128.3413768
세계문화탐방반,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",0.5590612846515166,35.8549853,129.2176397,35.97119,128.3058
세계문화탐방반,"천년의 자락에서 미래를 꿈꾸다 (국립공원 체험, 역사 교육)",1.2908906671157403,35.8549853,129.2176397,35.8648046,129.2839017
세계문화탐방반,쇼콜라티에,0.8226746861647477,35.8549853,129.2176397,35.8024072,128.4964134
세계문화탐방반,하늘사랑 천체캠프(별자리 관측),0.44417101914170276,35.8549853,129.2176397,35.82159,128.82356
세계문화탐방반,"화석과 광물의 세계(지질학자, 고고학자 체험)",0.6035153632105836,35.8549853,129.2176397,36.1582024,128.2603792
세계문화탐방반,화랑도 체험활동,0.5556628511201721,35.8549853,129.2176397,35.8601721,129.1895572
세계문화탐방반,6차산업 체험 생강오란다 만들기(지역 농산물 활용),0.7681141233515891,35.8549853,129.2176397,36.8143403,128.6172124
세계문화탐방반,쇼콜라티에 체험,1.0105547731851943,35.8549853,129.2176397,36.1064863,128.3361923
세계문화탐방반,해양체험활동,1.0955527874812336,35.8549853,129.2176397,36.4685589,129.4350989
과학미니북반,진로체험 - 제품 디지이너,1.1118441042080809,35.8549853,129.2176397,35.81635,128.73541
과학미니북반,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),1.0071677930625653,35.8549853,129.2176397,36.039332,129.3677169
과학미니북반,컴퓨터 교실 - 파워포인트,1.1333688655635699,35.8549853,129.2176397,35.81635,128.73541
과학미니북반,과학교육서포터즈운영,1.1898633757226595,35.8549853,129.2176397,35.9526215,128.900975
과학미니북반,과학개념 완성 실험과학,1.6792429427697628,35.8549853,129.2176397,36.4281491,128.1707283
과학미니북반,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",1.9879672633833472,35.8549853,129.2176397,35.92362,128.89645
과학미니북반,컴퓨터 교실 -  영상편집,0.6803783907908754,35.8549853,129.2176397,35.81635,128.73541
과학미니북반,소원을 담은 나만의 와인,0.674996323345489,35.8549853,129.2176397,35.92362,128.89645
과학미니북반,3D프린팅 콘텐츠크리에이터 - 중학생을 위한 3D펜 창의체험,0.8434020398282103,35.8549853,129.2176397,36.1084915,128.1878133
과학미니북반,오렌지 방향제 만들기 (크리스마스),1.2345587563716722,35.8549853,129.2176397,36.039332,129.3677169
생활과학탐구반,과학개념 완성 실험과학,1.0758180758085067,35.8549853,129.2176397,36.4281491,128.1707283
생활과학탐구반,약사 체험,1.1423375705724046,35.8549853,129.2176397,36.8070556,128.6293459
생활과학탐구반,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",1.4963506879588029,35.8549853,129.2176397,35.92362,128.89645
생활과학탐구반,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작)_토라사이언스,0.9970756462093797,35.8549853,129.2176397,36.1084915,128.1878133
생활과학탐구반,과학교육서포터즈운영,1.4220319198683105,35.8549853,129.2176397,35.9526215,128.900975
생활과학탐구반,과학창작 VR캠프,1.480668353376739,35.8549853,129.2176397,35.82159,128.82356
생활과학탐구반,메디컬(해부학) 멸치,1.1797434499059904,35.8549853,129.2176397,36.8070556,128.6293459
